Frame;TimeStamp;Value
407;16.768227;-0.756
408;16.802348;-0.752
409;16.843588;-0.747
410;16.886566;-0.741
411;16.92862;-0.736
412;16.961601;-0.696
413;17.003448;-0.685
414;17.04614;-0.679
415;17.08856;-0.663
416;17.121057;-0.652
417;17.163817;-0.628
418;17.206297;-0.612
419;17.2489;-0.603
420;17.28017;-0.601
421;17.323086;-0.598
422;17.366783;-0.594
423;17.408672;-0.594
424;17.440879;-0.594
425;17.484052;-0.594
426;17.525761;-0.594
427;17.569081;-0.59
428;17.608106;-0.585
429;17.642974;-0.574
430;17.686813;-0.57
431;17.728578;-0.57
432;17.760278;-0.57
433;17.803741;-0.57
434;17.845826;-0.57
435;17.889354;-0.57
436;17.921117;-0.57
437;17.967352;-0.57
438;18.007148;-0.57
439;18.048481;-0.57
440;18.081422;-0.57
441;18.123563;-0.57
442;18.165793;-0.57
443;18.208818;-0.576
444;18.24139;-0.596
445;18.283793;-0.608
446;18.325982;-0.623
447;18.368632;-0.645
448;18.40047;-0.67
449;18.443379;-0.692
450;18.48698;-0.709
451;18.52929;-0.714
452;18.561417;-0.723
453;18.603211;-0.727
454;18.646754;-0.729
455;18.689563;-0.73
456;18.720961;-0.732
457;18.763674;-0.739
458;18.806121;-0.743
459;18.848384;-0.749
460;18.881761;-0.759
461;18.922895;-0.765
462;18.965914;-0.77
463;19.008718;-0.772
464;19.040973;-0.776
465;19.083228;-0.781
466;19.126866;-0.785
467;19.169261;-0.794
468;19.201653;-0.798
469;19.243321;-0.801
470;19.286057;-0.801
471;19.328842;-0.805
472;19.361082;-0.81
473;19.403516;-0.812
474;19.446098;-0.814
475;19.48876;-0.82
476;19.521272;-0.821
477;19.563483;-0.821
478;19.607341;-0.825
479;19.648736;-0.825
480;19.681124;-0.825
481;19.72329;-0.825
482;19.767161;-0.825
483;19.808334;-0.825
484;19.840636;-0.825
485;19.88347;-0.807
486;19.926247;-0.794
487;19.969013;-0.763
488;20.001864;-0.707
489;20.043248;-0.687
490;20.086454;-0.658
491;20.129951;-0.632
492;20.161081;-0.608
493;20.203422;-0.59
494;20.246345;-0.57
495;20.290027;-0.567
496;20.320604;-0.567
497;20.363517;-0.567
498;20.406119;-0.567
499;20.448726;-0.567
500;20.481346;-0.568
501;20.522836;-0.574
502;20.566272;-0.588
503;20.609097;-0.59
504;20.640339;-0.59
505;20.683758;-0.59
506;20.726305;-0.585
507;20.768554;-0.574
508;20.80058;-0.543
509;20.8442;-0.517
510;20.886209;-0.485
511;20.928693;-0.456
512;20.960401;-0.421
513;21.003301;-0.397
514;21.04617;-0.357
515;21.08853;-0.345
516;21.120459;-0.332
517;21.163324;-0.326
518;21.205644;-0.325
519;21.249445;-0.325
520;21.28047;-0.319
521;21.323574;-0.317
522;21.366817;-0.317
523;21.408512;-0.317
524;21.4406;-0.317
525;21.483652;-0.337
526;21.525926;-0.372
527;21.56909;-0.423
528;21.601154;-0.456
529;21.643553;-0.483
530;21.685913;-0.523
531;21.728153;-0.547
532;21.760377;-0.556
533;21.803508;-0.57
534;21.846405;-0.579
535;21.889235;-0.585
536;21.921678;-0.59
537;21.964215;-0.608
538;22.006534;-0.643
539;22.04846;-0.688
540;22.081022;-0.807
541;22.123856;-0.84
542;22.166227;-0.847
543;22.209167;-0.854
544;22.240706;-0.869
545;22.283984;-0.901
546;22.325881;-0.916
547;22.368864;-0.923
548;22.401704;-0.932
549;22.444244;-0.956
550;22.48628;-0.991
551;22.528169;-0.991
552;22.561356;-0.991
553;22.602849;-0.991
554;22.645554;-0.976
555;22.688302;-0.921
556;22.720353;-0.874
557;22.763507;-0.77
558;22.80634;-0.736
559;22.849047;-0.696
560;22.881106;-0.65
561;22.923113;-0.619
562;22.966345;-0.57
563;23.008712;-0.545
564;23.041278;-0.532
565;23.083725;-0.496
566;23.125727;-0.486
567;23.16812;-0.474
568;23.200908;-0.465
569;23.242989;-0.461
570;23.285816;-0.443
571;23.328384;-0.432
572;23.361173;-0.43
573;23.403661;-0.428
574;23.44623;-0.425
575;23.489037;-0.425
576;23.520327;-0.425
577;23.56285;-0.425
578;23.605633;-0.434
579;23.648191;-0.459
580;23.680685;-0.51
581;23.723321;-0.543
582;23.766329;-0.583
583;23.80845;-0.598
584;23.840251;-0.601
585;23.882913;-0.608
586;23.926059;-0.608
587;23.96979;-0.608
588;24.000818;-0.61
589;24.043662;-0.616
590;24.087237;-0.627
591;24.128508;-0.645
592;24.161492;-0.69
593;24.202944;-0.705
594;24.2455;-0.712
595;24.288207;-0.721
596;24.321019;-0.732
597;24.363164;-0.736
598;24.406431;-0.739
599;24.449817;-0.739
600;24.48025;-0.739
601;24.524071;-0.743
602;24.567097;-0.75
603;24.610117;-0.754
604;24.640836;-0.758
605;24.683484;-0.759
606;24.726071;-0.763
607;24.768544;-0.763
608;24.805177;-0.765
609;24.843704;-0.769
610;24.886888;-0.77
611;24.928516;-0.77
612;24.961399;-0.774
613;25.003996;-0.774
614;25.046524;-0.774
615;25.088935;-0.778
616;25.120648;-0.779
617;25.162981;-0.785
618;25.205925;-0.785
619;25.248891;-0.785
620;25.281055;-0.785
621;25.324044;-0.785
622;25.366531;-0.785
623;25.41067;-0.785
624;25.440826;-0.785
625;25.483634;-0.785
626;25.525894;-0.785
627;25.568925;-0.785
628;25.601173;-0.785
629;25.643673;-0.785
630;25.686171;-0.785
631;25.729045;-0.785
632;25.760828;-0.785
633;25.802985;-0.747
634;25.845617;-0.698
635;25.889174;-0.678
636;25.921009;-0.668
637;25.963926;-0.648
638;26.007353;-0.634
639;26.048484;-0.63
640;26.081157;-0.63
641;26.124671;-0.63
642;26.166579;-0.636
643;26.208564;-0.652
644;26.240232;-0.678
645;26.283646;-0.696
646;26.326417;-0.698
647;26.369003;-0.698
648;26.400624;-0.694
649;26.444317;-0.672
650;26.486059;-0.638
651;26.528567;-0.585
652;26.56072;-0.559
653;26.60353;-0.556
654;26.646716;-0.554
655;26.689222;-0.554
656;26.721011;-0.554
657;26.763908;-0.554
658;26.811669;-0.554
659;26.848735;-0.554
660;26.880988;-0.554
661;26.927726;-0.554
662;26.96578;-0.554
663;27.008634;-0.556
664;27.040549;-0.556
665;27.082974;-0.556
666;27.126587;-0.556
667;27.169614;-0.556
668;27.200429;-0.556
669;27.243057;-0.556
670;27.286531;-0.556
671;27.329304;-0.556
672;27.36028;-0.556
673;27.402972;-0.556
674;27.446153;-0.556
675;27.489317;-0.556
676;27.521182;-0.556
677;27.563862;-0.556
678;27.61027;-0.556
679;27.649714;-0.556
680;27.68069;-0.556
681;27.724296;-0.556
682;27.766397;-0.556
683;27.808654;-0.556
684;27.841115;-0.556
685;27.884255;-0.556
686;27.926353;-0.556
687;27.968708;-0.556
688;28.001231;-0.556
689;28.043312;-0.556
690;28.086066;-0.556
691;28.128879;-0.556
692;28.160797;-0.556
693;28.203061;-0.53
694;28.246046;-0.321
695;28.288839;0.225
696;28.322037;0.687
697;28.363348;1
698;28.405865;1
699;28.448992;1
700;28.481321;1
701;28.523333;1
702;28.565964;1
703;28.610424;1
704;28.640954;1
705;28.684078;1
706;28.726832;1
707;28.769206;1
708;28.800573;1
709;28.843868;1
710;28.886898;1
711;28.928887;1
712;28.961168;1
713;29.004608;1
714;29.046114;1
715;29.090259;1
716;29.120452;1
717;29.163017;1
718;29.206317;1
719;29.248744;1
720;29.281118;1
721;29.32314;1
722;29.365981;0.988
723;29.408943;0.693
724;29.441305;0.323
725;29.483452;-0.294
726;29.525815;-0.445
727;29.568325;-0.474
728;29.600628;-0.481
729;29.643864;-0.481
730;29.686009;-0.51
731;29.728175;-0.577
732;29.760957;-0.907
733;29.805823;-1
734;29.845825;-1
735;29.888814;-1
736;29.921142;-1
737;29.96458;-1
738;30.007641;-1
739;30.048472;-1
740;30.080884;-1
741;30.123759;-1
742;30.16626;-1
743;30.212156;-1
744;30.241009;-1
745;30.283058;-1
746;30.326443;-1
747;30.368896;-1
748;30.401516;-1
749;30.443736;-1
750;30.486202;-1
751;30.52862;-1
752;30.561619;-1
753;30.603061;-1
754;30.64615;-1
755;30.688729;-1
756;30.720483;-1
757;30.762944;-0.594
758;30.805799;0.161
759;30.848833;0.722
760;30.881381;1
761;30.923679;1
762;30.966481;1
763;31.010285;1
764;31.040449;1
765;31.083276;1
766;31.125754;1
767;31.168287;1
768;31.200223;1
769;31.243807;1
770;31.286114;1
771;31.329081;0.602
772;31.36087;-0.47
773;31.404145;-0.98
774;31.445868;-1
775;31.488428;-1
776;31.520623;-1
777;31.563477;-1
778;31.606956;-1
779;31.648361;-1
780;31.680838;-1
781;31.723178;-1
782;31.765767;-0.956
783;31.808159;-0.929
784;31.841144;-0.914
785;31.884903;-0.914
786;31.925945;-0.914
787;31.968606;-0.914
788;32.001397;-0.914
789;32.04406;-0.914
790;32.086256;-0.914
791;32.128531;-0.914
792;32.160307;-0.914
793;32.203066;-0.914
794;32.246393;-0.914
795;32.288583;-0.914
796;32.321234;-0.914
797;32.363202;-0.914
798;32.405701;-0.914
799;32.450038;-0.914
800;32.480943;-0.914
801;32.523474;-0.914
802;32.566144;-0.914
803;32.60848;-0.914
804;32.640825;-0.914
805;32.683461;-0.914
806;32.725591;-0.914
807;32.769584;-0.914
808;32.800789;-0.914
809;32.843267;-0.914
810;32.886294;-0.914
811;32.928484;-0.905
812;32.96148;-0.865
813;33.00528;-0.85
814;33.046518;-0.847
815;33.088344;-0.847
816;33.120309;-0.847
817;33.164332;-0.843
818;33.205935;-0.843
819;33.248595;-0.841
820;33.281092;-0.838
821;33.324452;-0.834
822;33.366898;-0.834
823;33.409847;-0.834
824;33.440607;-0.834
825;33.483496;-0.834
826;33.525774;-0.834
827;33.568249;-0.834
828;33.601727;-0.834
829;33.644244;-0.834
830;33.686459;-0.834
831;33.728672;-0.834
832;33.761182;-0.834
833;33.803495;-0.834
834;33.845853;-0.834
835;33.888458;-0.834
836;33.920506;-0.834
837;33.963352;-0.834
838;34.006507;-0.834
839;34.049109;-0.834
840;34.081362;-0.834
841;34.123493;-0.834
842;34.166258;-0.834
843;34.208525;-0.834
844;34.241113;-0.834
845;34.282874;-0.834
846;34.325952;-0.834
847;34.36882;-0.834
848;34.400888;-0.834
849;34.443803;-0.834
850;34.485914;-0.834
851;34.528152;-0.834
852;34.561248;-0.834
853;34.602879;-0.834
854;34.646017;-0.834
855;34.68877;-0.834
856;34.721048;-0.834
857;34.763703;-0.834
858;34.80573;-0.834
859;34.849675;-0.834
860;34.880926;-0.834
861;34.923065;-0.838
862;34.966196;-0.889
863;35.008213;-1
864;35.04033;-1
865;35.084237;-1
866;35.125637;-1
867;35.168473;-1
868;35.200629;-1
869;35.243443;-1
870;35.286148;-1
871;35.328766;-1
872;35.361093;-1
873;35.403487;-1
874;35.445815;-1
875;35.488781;-1
876;35.521258;-1
877;35.562985;-1
878;35.606474;-1
879;35.648486;-1
880;35.680555;-1
881;35.723672;-1
882;35.766167;-1
883;35.812323;-1
884;35.841109;-1
885;35.883654;-1
886;35.926046;-1
887;35.969077;-1
888;36.004477;-1
889;36.043343;-1
890;36.085731;-1
891;36.129375;-1
892;36.161141;-1
893;36.205433;-1
894;36.246198;-1
895;36.288913;-1
896;36.320665;-1
897;36.363145;-1
898;36.406975;-1
899;36.449027;-1
900;36.481491;-1
901;36.522976;-1
902;36.566344;-1
903;36.612946;-1
904;36.640397;-1
905;36.68434;-1
906;36.726316;-1
907;36.769013;-1
908;36.802444;-1
909;36.843792;-1
910;36.88586;-1
911;36.928668;-1
912;36.961022;-1
913;37.008093;-1
914;37.046659;-1
915;37.089379;-1
916;37.120557;-1
917;37.163199;-1
918;37.212096;-1
919;37.248272;-1
920;37.281962;-1
921;37.323029;-1
922;37.366441;-1
923;37.40868;-1
924;37.440678;-1
925;37.483591;-1
926;37.525804;-1
927;37.568328;-1
928;37.604246;-1
929;37.643479;-1
930;37.685604;-1
931;37.729154;-1
932;37.760585;-1
933;37.803195;-1
934;37.84662;-1
935;37.88849;-1
936;37.92189;-1
937;37.963999;-1
938;38.006391;-1
939;38.048442;-1
940;38.080795;-1
941;38.123375;-1
942;38.165485;-1
943;38.208773;-1
944;38.241452;-1
945;38.28334;-1
946;38.325612;-1
947;38.368701;-1
948;38.400408;-1
949;38.44321;-1
950;38.48566;-1
951;38.530225;-1
952;38.561589;-1
953;38.603298;-1
954;38.646091;-1
955;38.688927;-1
956;38.721122;-1
957;38.763784;-1
958;38.806007;-1
959;38.848281;-1
960;38.881301;-1
961;38.923305;-1
962;38.966927;-1
963;39.009086;-1
964;39.041237;-1
965;39.08341;-1
966;39.126476;-1
967;39.16949;-1
968;39.201316;-1
969;39.24372;-1
970;39.286084;-1
971;39.328509;-1
972;39.360593;-1
973;39.403802;-1
974;39.446728;-1
975;39.489862;-1
976;39.521056;-1
977;39.563767;-1
978;39.606136;-1
979;39.649127;-1
980;39.68084;-1
981;39.723929;-1
982;39.765865;-1
983;39.809246;-1
984;39.840629;-1
985;39.88401;-1
986;39.92566;-1
987;39.969377;-1
988;40.000411;-1
989;40.043939;-1
990;40.085903;-1
991;40.129343;-1
992;40.161104;-1
993;40.204563;-1
994;40.246162;-1
995;40.28836;-0.996
996;40.321173;-0.992
997;40.363612;-0.985
998;40.406224;-0.981
999;40.449027;-0.978
1000;40.481176;-0.974
1001;40.524098;-0.972
1002;40.566406;-0.972
1003;40.608377;-0.972
1004;40.6405;-0.972
1005;40.683463;-0.972
1006;40.725836;-0.972
1007;40.768677;-0.972
1008;40.800646;-0.972
1009;40.843468;-0.972
1010;40.885651;-0.972
1011;40.929101;-0.972
1012;40.960826;-0.972
1013;41.003298;-0.972
1014;41.046492;-0.972
1015;41.088929;-0.972
1016;41.120373;-0.972
1017;41.163309;-0.972
1018;41.205515;-0.972
1019;41.249223;-0.972
1020;41.280709;-0.972
1021;41.323261;-0.972
1022;41.366763;-0.972
1023;41.409793;-0.972
1024;41.441053;-0.972
1025;41.483763;-0.972
1026;41.525764;-0.972
1027;41.568304;-0.972
1028;41.600893;-0.972
1029;41.643805;-0.972
1030;41.687043;-0.972
1031;41.728273;-0.972
1032;41.760891;-0.972
1033;41.802997;-0.972
1034;41.84652;-0.972
1035;41.88856;-0.972
1036;41.921033;-0.972
1037;41.963301;-0.972
1038;42.007042;-0.972
1039;42.048458;-0.972
1040;42.080416;-0.972
1041;42.12347;-0.972
1042;42.166849;-0.972
1043;42.209235;-0.972
1044;42.240388;-0.972
1045;42.283485;-0.972
1046;42.325819;-0.972
1047;42.36926;-0.972
1048;42.401426;-0.972
1049;42.442966;-0.972
1050;42.485993;-0.972
1051;42.528719;-0.972
1052;42.561265;-0.972
1053;42.603481;-0.972
1054;42.645751;-0.972
1055;42.688311;-0.972
1056;42.721527;-0.972
1057;42.763681;-0.972
1058;42.806135;-0.972
1059;42.848717;-0.972
1060;42.8805;-0.972
1061;42.923555;-0.972
1062;42.966646;-0.972
1063;43.008149;-0.972
1064;43.041088;-0.972
1065;43.083865;-0.972
1066;43.126019;-0.972
1067;43.169079;-0.972
1068;43.200467;-0.972
1069;43.243769;-0.972
1070;43.285798;-0.972
1071;43.328475;-0.972
1072;43.360602;-0.972
1073;43.403364;-0.972
1074;43.44593;-0.972
1075;43.48941;-0.972
1076;43.522761;-0.972
1077;43.564287;-0.972
1078;43.610625;-0.972
1079;43.648203;-0.972
1080;43.680888;-0.972
1081;43.723393;-0.972
1082;43.766736;-0.972
1083;43.808884;-0.972
1084;43.841099;-0.972
1085;43.883472;-0.972
1086;43.925823;-0.972
1087;43.968496;-0.972
1088;44.006726;-0.972
1089;44.043183;-0.972
1090;44.086698;-0.972
1091;44.128884;-0.972
1092;44.161112;-0.972
1093;44.203301;-0.972
1094;44.246303;-0.972
1095;44.288453;-0.972
1096;44.320512;-0.972
1097;44.363373;-0.972
1098;44.406152;-0.972
1099;44.44883;-0.972
1100;44.48048;-0.972
1101;44.525189;-0.972
1102;44.566292;-0.972
1103;44.609273;-0.972
1104;44.641207;-0.972
1105;44.683035;-0.972
1106;44.728739;-0.972
1107;44.768398;-0.972
1108;44.805376;-0.972
1109;44.844039;-0.972
1110;44.885948;-0.972
1111;44.928642;-0.972
1112;44.96058;-0.972
1113;45.004069;-0.972
1114;45.045918;-0.972
1115;45.088494;-0.972
1116;45.120803;-0.972
1117;45.163903;-0.967
1118;45.205622;-0.947
1119;45.248541;-0.927
1120;45.280728;-0.911
1121;45.323291;-0.909
1122;45.366681;-0.907
1123;45.410436;-0.905
1124;45.441353;-0.903
1125;45.483359;-0.901
1126;45.525911;-0.901
1127;45.569009;-0.901
1128;45.600433;-0.9
1129;45.643158;-0.894
1130;45.68649;-0.89
1131;45.729284;-0.89
1132;45.761021;-0.889
1133;45.804995;-0.887
1134;45.845565;-0.887
1135;45.888679;-0.883
1136;45.920481;-0.883
1137;45.963247;-0.88
1138;46.009808;-0.88
1139;46.048245;-0.878
1140;46.080373;-0.878
1141;46.12292;-0.878
1142;46.166438;-0.878
1143;46.213777;-0.878
1144;46.240998;-0.878
1145;46.283454;-0.878
1146;46.326253;-0.878
1147;46.368906;-0.878
1148;46.400776;-0.878
1149;46.443643;-0.878
1150;46.4863;-0.878
1151;46.529585;-0.878
1152;46.560899;-0.878
1153;46.605153;-0.878
1154;46.645755;-0.878
1155;46.688755;-0.878
1156;46.720671;-0.878
1157;46.762878;-0.878
1158;46.808124;-0.878
1159;46.848954;-0.878
1160;46.881001;-0.878
1161;46.922933;-0.878
1162;46.966232;-0.878
1163;47.008417;-0.878
1164;47.040309;-0.878
1165;47.084123;-0.878
1166;47.126432;-0.878
1167;47.168841;-0.878
1168;47.204645;-0.878
1169;47.242974;-0.878
1170;47.2859;-0.878
1171;47.32843;-0.878
1172;47.360903;-0.878
1173;47.404829;-0.878
1174;47.446378;-0.878
1175;47.489159;-0.878
1176;47.52153;-0.878
1177;47.56366;-0.878
1178;47.607234;-0.878
1179;47.649155;-0.878
1180;47.680613;-0.878
1181;47.722959;-0.878
1182;47.765672;-0.878
1183;47.808463;-0.878
1184;47.841088;-0.878
1185;47.88352;-0.878
1186;47.926008;-0.878
1187;47.96897;-0.878
1188;48.001875;-0.878
1189;48.043414;-0.878
1190;48.085573;-0.878
1191;48.129082;-0.878
1192;48.161584;-0.878
1193;48.20757;-0.878
1194;48.246756;-0.878
1195;48.289075;-0.878
1196;48.320335;-0.878
1197;48.363566;-0.878
