Frame;TimeStamp;Value
973;39.394942;-0.854
974;39.438336;-0.854
975;39.480897;-0.854
976;39.511955;-0.854
977;39.554323;-0.854
978;39.597064;-0.854
979;39.641177;-0.854
980;39.67247;-0.854
981;39.71506;-0.854
982;39.757614;-0.854
983;39.800734;-0.854
984;39.835929;-0.854
985;39.874813;-0.854
986;39.918198;-0.854
987;39.959785;-0.854
988;39.992639;-0.854
989;40.034778;-0.854
990;40.077668;-0.854
991;40.120576;-0.854
992;40.152618;-0.854
993;40.194924;-0.854
994;40.237807;-0.854
995;40.280074;-0.854
996;40.315943;-0.854
997;40.355536;-0.854
998;40.39714;-0.854
999;40.440293;-0.854
1000;40.472914;-0.854
1001;40.514461;-0.854
1002;40.557677;-0.854
1003;40.599738;-0.854
1004;40.632262;-0.854
1005;40.674578;-0.854
1006;40.717847;-0.854
1007;40.760825;-0.854
1008;40.796104;-0.854
1009;40.83467;-0.854
1010;40.877751;-0.854
1011;40.920573;-0.854
1012;40.9562;-0.854
1013;40.994857;-0.854
1014;41.037868;-0.854
1015;41.080473;-0.854
1016;41.112212;-0.854
1017;41.155274;-0.854
1018;41.197846;-0.854
1019;41.240187;-0.854
1020;41.272912;-0.854
1021;41.314709;-0.854
1022;41.357481;-0.854
1023;41.401025;-0.854
1024;41.43619;-0.854
1025;41.474295;-0.854
1026;41.517709;-0.854
1027;41.5598;-0.854
1028;41.59302;-0.854
1029;41.636588;-0.854
1030;41.677407;-0.854
1031;41.720081;-0.854
1032;41.751729;-0.854
1033;41.795778;-0.854
1034;41.838414;-0.854
1035;41.880344;-0.854
1036;41.912719;-0.854
1037;41.954407;-0.854
1038;41.997089;-0.854
1039;42.040589;-0.854
1040;42.071701;-0.854
1041;42.11502;-0.854
1042;42.157575;-0.854
1043;42.199979;-0.854
1044;42.236283;-0.854
1045;42.274549;-0.854
1046;42.316976;-0.854
1047;42.359619;-0.854
1048;42.392632;-0.854
1049;42.435204;-0.854
1050;42.477421;-0.854
1051;42.519838;-0.854
1052;42.55267;-0.854
1053;42.594517;-0.854
1054;42.63766;-0.854
1055;42.680422;-0.854
1056;42.711954;-0.854
1057;42.754963;-0.854
1058;42.796973;-0.854
1059;42.840076;-0.854
1060;42.871832;-0.854
1061;42.914862;-0.854
1062;42.957761;-0.854
1063;43.000609;-0.854
1064;43.032035;-0.854
1065;43.074669;-0.854
1066;43.116924;-0.854
1067;43.160932;-0.854
1068;43.19601;-0.854
1069;43.235362;-0.854
1070;43.27765;-0.854
1071;43.320186;-0.854
1072;43.35191;-0.854
1073;43.39534;-0.854
1074;43.438287;-0.854
1075;43.480138;-0.854
1076;43.512047;-0.854
1077;43.554867;-0.854
1078;43.59743;-0.854
1079;43.639812;-0.854
1080;43.672184;-0.854
1081;43.714992;-0.854
1082;43.757021;-0.854
1083;43.800369;-0.854
1084;43.832679;-0.854
1085;43.875804;-0.854
1086;43.918091;-0.854
1087;43.959855;-0.854
1088;43.992346;-0.854
1089;44.034709;-0.854
1090;44.077372;-0.854
1091;44.120356;-0.854
1092;44.156567;-0.854
1093;44.195852;-0.854
1094;44.237991;-0.854
1095;44.279932;-0.854
1096;44.311718;-0.854
1097;44.354417;-0.854
1098;44.396979;-0.854
1099;44.441154;-0.854
1100;44.472094;-0.854
1101;44.515352;-0.854
1102;44.557804;-0.854
1103;44.599974;-0.854
1104;44.632344;-0.854
1105;44.674624;-0.854
1106;44.717712;-0.854
1107;44.760248;-0.854
1108;44.792767;-0.854
1109;44.835575;-0.854
1110;44.877375;-0.854
1111;44.920401;-0.854
1112;44.952175;-0.854
1113;44.99437;-0.854
1114;45.037988;-0.854
1115;45.079861;-0.854
1116;45.1121;-0.854
1117;45.155026;-0.854
1118;45.197645;-0.854
1119;45.239836;-0.854
1120;45.271829;-0.854
1121;45.315001;-0.854
1122;45.35733;-0.854
1123;45.40042;-0.854
1124;45.432289;-0.854
1125;45.475725;-0.854
1126;45.517459;-0.854
1127;45.559829;-0.854
1128;45.592389;-0.854
1129;45.635314;-0.854
1130;45.677407;-0.854
1131;45.72069;-0.854
1132;45.755978;-0.854
1133;45.795579;-0.854
1134;45.837331;-0.854
1135;45.880593;-0.854
1136;45.915989;-0.854
1137;45.954487;-0.854
1138;45.997103;-0.854
1139;46.040326;-0.854
1140;46.073049;-0.854
1141;46.114893;-0.854
1142;46.157065;-0.854
1143;46.199917;-0.854
1144;46.235995;-0.854
1145;46.275049;-0.854
1146;46.318064;-0.854
1147;46.35953;-0.854
1148;46.393243;-0.854
1149;46.434767;-0.854
1150;46.477196;-0.854
1151;46.519572;-0.854
1152;46.552147;-0.854
1153;46.595187;-0.854
1154;46.637783;-0.854
1155;46.679948;-0.854
1156;46.712905;-0.854
1157;46.75552;-0.854
1158;46.797692;-0.854
1159;46.840425;-0.854
1160;46.872443;-0.854
1161;46.915928;-0.854
1162;46.957402;-0.854
1163;46.999646;-0.854
1164;47.031794;-0.854
1165;47.074677;-0.854
1166;47.117473;-0.854
1167;47.159827;-0.854
1168;47.196157;-0.854
1169;47.234871;-0.854
1170;47.277333;-0.854
1171;47.320857;-0.854
1172;47.352099;-0.854
1173;47.395415;-0.854
1174;47.439269;-0.854
1175;47.48001;-0.854
1176;47.511854;-0.854
1177;47.555596;-0.854
1178;47.597717;-0.854
1179;47.639685;-0.854
1180;47.672085;-0.854
1181;47.715442;-0.854
1182;47.757053;-0.854
1183;47.800772;-0.854
