Frame;TimeStamp;Value
0;0.018217;0.0
1;0.018877;0.0
2;0.038326;0.0
3;0.081135;0.0
4;0.11692;0.0
5;0.155567;0.0
6;0.198272;0.0
7;0.24163;0.0
8;0.276976;0.0
9;0.315105;0.0
10;0.359212;0.0
11;0.40165;0.0
12;0.437541;0.0
13;0.475254;0.0
14;0.518994;0.0
15;0.561231;-6.759181232797814e-06
16;0.5976;-1.2723164673501767e-05
17;0.63572;-1.8024483287460838e-05
18;0.67845;-2.276776836310843e-05
19;0.721912;-2.703672493119126e-05
20;0.757735;-3.089911420707573e-05
21;0.796079;-3.441037718515252e-05
22;0.838342;-3.761631294774437e-05
23;0.880726;-4.05550873967869e-05
24;0.917246;-4.325875988990602e-05
25;0.970381;3.3786447648329874e-05
26;0.998661;0.00010512460277632606
27;1.041384;0.00017136717539517968
28;1.076835;0.00023304129472997441
29;1.115622;0.00029060380610911615
30;1.158631;0.00034445260707670035
31;1.200568;0.00039493585798381053
32;1.237893;0.0004423595179268534
33;1.275927;0.0004869935508144231
34;1.31805;0.0005290770675369889
35;1.361377;0.0005688226111083011
36;1.397337;0.0006064197469190017
37;1.435516;0.0006420380861080865
38;1.477662;0.0006758298438002952
39;1.520752;0.0007052283411147744
40;1.557332;0.0006916890439564771
41;1.59578;0.0006787944752342892
42;1.638181;0.0006504681536167846
43;1.681036;0.0006234293920728029
44;1.717295;0.0005975923532641094
45;1.756355;0.0005728786639688372
46;1.798059;0.0005492166210265554
47;1.84221;0.000526540496540202
48;1.876949;0.0005058934679484422
49;1.915636;0.0004860723205003529
50;1.958578;0.00046702847295218867
51;2.001391;0.0004487170810789538
52;2.037554;0.0004331371926674403
53;2.074994;0.000418134337160057
54;2.118579;0.00043363302419644194
55;2.160491;0.0004753487936676459
56;2.197409;0.0006013668859085456
57;2.235462;0.0007542429659769943
58;2.278524;0.0009168158401839467
59;2.320724;0.0010739696185840006
60;2.35796;0.0012259708140856921
61;2.395608;0.0013813452625774782
62;2.438165;0.0015521500490690977
63;2.480705;0.0017336529383700178
64;2.517125;0.0019095711233847559
65;2.555905;0.0020879333645564603
66;2.59837;0.0022609713597230388
67;2.641911;0.0024289200020906005
68;2.677713;0.0025920005678677976
69;2.715815;0.0027504216889085034
70;2.758692;0.0029043802431593306
71;2.801569;0.00305406217090319
72;2.836787;0.0031996432239143405
73;2.875639;0.003341289653871136
74;2.917922;0.003480600804358747
75;2.961511;0.0036162458719387895
76;2.996649;0.0037483676910102593
77;3.036363;0.0038771017711311784
78;3.078587;0.004009072255253964
79;3.121188;0.004137743477273678
80;3.156964;0.0042632376320830305
81;3.195767;0.004388799881143308
82;3.237715;0.004517518992592365
83;3.280874;0.004634010076214255
84;3.31773;0.004735686214894707
85;3.355909;0.004820080813245694
86;3.398343;0.004864196955352635
87;3.441331;0.0048927325011506335
88;3.476916;0.0049090954711691415
89;3.515796;0.004859526409870837
90;3.558442;0.0047687546842832725
91;3.601259;0.004679956257078045
92;3.637555;0.004593067473468631
93;3.675769;0.004508027387382821
94;3.717895;0.004424777618898816
95;3.761138;0.004343262220591563
96;3.797034;0.004263427552146314
97;3.835582;0.004185222162648928
98;3.878426;0.004108596680010075
99;3.921303;0.004033503707023998
100;3.957621;0.003959897723602003
101;3.995496;0.0038877349947569096
102;4.039159;0.0038169734839476432
103;4.081457;0.0037475727714231704
104;4.118121;0.003679493977232497
105;4.160589;0.0036582230997586375
106;4.197695;0.003707928548693905
107;4.240985;0.0037875971976167604
108;4.277026;0.0038822811398379338
109;4.315777;0.003979908501985897
110;4.358695;0.0040803997321707365
111;4.401253;0.004187170994333852
112;4.438125;0.004297785012951971
113;4.475065;0.004475202883266752
114;4.518656;0.004663985347921347
115;4.560428;0.004847182190346451
116;4.597332;0.0050330231395307404
117;4.635714;0.005213422994243162
118;4.678756;0.005408169603799316
119;4.721591;0.005610258454230878
120;4.75698;0.005820401282538662
121;4.795782;0.006027099146447958
122;4.838407;0.006241645085935037
123;4.881075;0.0064518584546261575
124;4.917027;0.006658708409418219
125;4.95589;0.006862275031594534
126;4.998247;0.007062635880193271
127;5.041354;0.007259021192878553
128;5.077264;0.007463049438885661
129;5.116329;0.007663938788800351
130;5.162567;0.007877547870287556
131;5.201105;0.008145366659868692
132;5.236872;0.00844279013466284
133;5.275344;0.009116462765682315
134;5.318651;0.009911614371612348
135;5.361816;0.010725485270629128
136;5.396727;0.011527474842652966
137;5.436374;0.012317841377401094
138;5.479321;0.013096835731793136
139;5.530746;0.013864701595408147
140;5.557586;0.01462167574464564
141;5.595439;0.015367988286147393
142;5.63871;0.016110001792203732
143;5.680842;0.016846024075787853
144;5.717085;0.017580090938235406
145;5.75538;0.01831233704718014
146;5.799485;0.01904142201943957
147;5.841634;0.01976795423263226
148;5.876852;0.020496788055495936
149;5.915312;0.021219325054564028
150;5.957755;0.02193470738435916
151;6.000455;0.0226862520850205
152;6.037465;0.023447125870116766
153;6.076043;0.024216444751641267
154;6.118107;0.0249907346691703
155;6.161162;0.025767303890109783
156;6.197004;0.026569933279191955
157;6.23532;0.02738513703382198
158;6.278606;0.028199768616879093
159;6.321346;0.029006496798509987
160;6.357574;0.029803203512046086
