Frame;TimeStamp;Value
227;9.0899652;-0.678
228;9.1233402;-0.678
229;9.4801114;-0.678
230;10.464758;-0.678
231;11.4653004;-0.678
232;12.4657804;-0.678
233;13.4661353;-0.678
234;14.4662194;-0.678
235;15.466866;-0.678
236;16.4670959;-0.678
237;17.467305;-0.678
238;18.4683891;-0.678
239;19.4696399;-0.678
240;20.4701199;-0.678
241;21.4701415;-0.678
242;22.4707256;-0.678
243;23.4707472;-0.678
244;24.470623;-0.678
245;25.4709988;-0.678
246;26.4710621;-0.678
247;26.4919162;-0.678
248;26.5228746;-0.678
249;26.5728955;-0.678
250;26.6061038;-0.678
251;26.6396039;-0.678
252;26.6896872;-0.678
253;26.7228748;-0.678
254;26.773104;-0.678
255;26.8061665;-0.678
256;26.8400415;0.0
257;26.8896041;0.0
258;26.9229791;0.0
259;26.973125;0.0
260;27.0061666;0.0
261;27.0393958;0.0
262;27.0896042;0.0
263;27.1231459;0.0
264;27.1728543;0.0
265;27.2066251;0.0
266;27.2396877;0.0
267;27.2894377;0.0
268;27.3229377;0.0
269;27.3728961;0.0
270;27.4062711;0.0
271;27.4397712;0.0
272;27.4813129;0.0
273;27.5235421;0.0
274;27.5730004;0.0
275;27.606688;0.0
276;27.6407713;0.0
277;27.6906672;0.0
278;27.7229589;0.0
279;27.7735006;0.0
280;27.8080423;0.0
281;27.840459;0.0
282;27.8900007;0.0
283;27.9226674;0.0
284;27.9727507;0.0
285;28.0066883;0.0
286;28.039605;0.0
287;28.089355;0.0
288;28.1232509;0.0
289;28.1593134;0.0
290;28.2065218;0.0
291;28.2395843;-0.0055
292;28.2894802;-0.0055
293;28.322876;-0.0055
294;28.3729177;-0.0055
295;28.4062927;-0.0055
296;28.4395636;-0.0115
297;28.4895636;-0.0335
298;28.5229387;-0.049
299;28.5728762;-0.0635
300;28.6063346;-0.07
301;28.6396471;-0.0825
302;28.6894805;-0.0955
303;28.7228555;-0.1145
304;28.773293;-0.1245
305;28.8063139;-0.1315
306;28.8393764;-0.1435
307;28.8899181;-0.151
308;28.923689;-0.158
309;28.9730015;-0.16
310;29.006814;-0.16
311;29.0396057;-0.16
312;29.0894391;-0.161
313;29.1228558;-0.1615
314;29.1727517;-0.1615
315;29.2061684;-0.1635
316;29.2394809;-0.167
317;29.4796477;-0.168
318;30.4813569;-0.17
319;31.4657326;-0.171
320;32.4659001;-0.171
321;33.4658175;-0.171
322;34.4662141;-0.1715
