TimeStamp;UserId;NameVideo;AnnoType;Value
0.016689;3714;aron_mp4;valence;0
0.035636;3714;aron_mp4;valence;0
0.078282;3714;aron_mp4;valence;0
0.121128;3714;aron_mp4;valence;0
0.15176;3714;aron_mp4;valence;0
0.195251;3714;aron_mp4;valence;0
0.237879;3714;aron_mp4;valence;0
0.279822;3714;aron_mp4;valence;0
0.313019;3714;aron_mp4;valence;0
0.355131;3714;aron_mp4;valence;0
0.397305;3714;aron_mp4;valence;0
0.440359;3714;aron_mp4;valence;0
0.471949;3714;aron_mp4;valence;0
0.515344;3714;aron_mp4;valence;0
0.557253;3714;aron_mp4;valence;0
0.600213;3714;aron_mp4;valence;0
0.632418;3714;aron_mp4;valence;0
0.674372;3714;aron_mp4;valence;0
0.717997;3714;aron_mp4;valence;0
0.760861;3714;aron_mp4;valence;0
0.792809;3714;aron_mp4;valence;0
0.832965;3714;aron_mp4;valence;0
0.878351;3714;aron_mp4;valence;0
0.920511;3714;aron_mp4;valence;0
0.952365;3714;aron_mp4;valence;0
0.994528;3714;aron_mp4;valence;0
1.037133;3714;aron_mp4;valence;0
1.079849;3714;aron_mp4;valence;0
1.112084;3714;aron_mp4;valence;0
1.154451;3714;aron_mp4;valence;0
1.197989;3714;aron_mp4;valence;0
1.24107;3714;aron_mp4;valence;0
1.272477;3714;aron_mp4;valence;0
1.315081;3714;aron_mp4;valence;0
1.356949;3714;aron_mp4;valence;0
1.40023;3714;aron_mp4;valence;0
1.43235;3714;aron_mp4;valence;0
1.475666;3714;aron_mp4;valence;0
1.517047;3714;aron_mp4;valence;0
1.560617;3714;aron_mp4;valence;0
1.591766;3714;aron_mp4;valence;-0.006
1.635127;3714;aron_mp4;valence;-0.006
1.677586;3714;aron_mp4;valence;-0.006
1.719865;3714;aron_mp4;valence;-0.006
1.752802;3714;aron_mp4;valence;-0.006
1.7947;3714;aron_mp4;valence;-0.006
1.83747;3714;aron_mp4;valence;-0.006
1.880291;3714;aron_mp4;valence;-0.006
1.912397;3714;aron_mp4;valence;-0.006
1.955406;3714;aron_mp4;valence;-0.006
1.997253;3714;aron_mp4;valence;-0.006
2.039952;3714;aron_mp4;valence;-0.006
2.072173;3714;aron_mp4;valence;-0.006
2.114706;3714;aron_mp4;valence;-0.006
2.159668;3714;aron_mp4;valence;0
2.200298;3714;aron_mp4;valence;0.005
2.231857;3714;aron_mp4;valence;0.023
2.275596;3714;aron_mp4;valence;0.029
2.318595;3714;aron_mp4;valence;0.032
2.360906;3714;aron_mp4;valence;0.032
2.392096;3714;aron_mp4;valence;0.032
2.434604;3714;aron_mp4;valence;0.034
2.477876;3714;aron_mp4;valence;0.039
2.522751;3714;aron_mp4;valence;0.043
2.552919;3714;aron_mp4;valence;0.043
2.594586;3714;aron_mp4;valence;0.045
2.637199;3714;aron_mp4;valence;0.045
2.680561;3714;aron_mp4;valence;0.045
2.711946;3714;aron_mp4;valence;0.045
2.754964;3714;aron_mp4;valence;0.045
2.79792;3714;aron_mp4;valence;0.045
2.841198;3714;aron_mp4;valence;0.045
2.872154;3714;aron_mp4;valence;0.045
2.914539;3714;aron_mp4;valence;0.045
2.95703;3714;aron_mp4;valence;0.045
3.000457;3714;aron_mp4;valence;0.045
3.032124;3714;aron_mp4;valence;0.045
3.07523;3714;aron_mp4;valence;0.045
3.120781;3714;aron_mp4;valence;0.047
3.160686;3714;aron_mp4;valence;0.047
3.193058;3714;aron_mp4;valence;0.047
3.234194;3714;aron_mp4;valence;0.048
3.277798;3714;aron_mp4;valence;0.05
3.323239;3714;aron_mp4;valence;0.047
3.35221;3714;aron_mp4;valence;0.043
3.394634;3714;aron_mp4;valence;0.038
3.437997;3714;aron_mp4;valence;0.025
3.480321;3714;aron_mp4;valence;0.02
3.512686;3714;aron_mp4;valence;0.016
3.554641;3714;aron_mp4;valence;-0.007
3.597442;3714;aron_mp4;valence;-0.022
3.640183;3714;aron_mp4;valence;-0.022
3.672567;3714;aron_mp4;valence;-0.022
3.714702;3714;aron_mp4;valence;-0.022
3.757396;3714;aron_mp4;valence;-0.022
3.801006;3714;aron_mp4;valence;-0.022
3.832047;3714;aron_mp4;valence;-0.022
3.87577;3714;aron_mp4;valence;-0.022
3.917824;3714;aron_mp4;valence;-0.022
3.960777;3714;aron_mp4;valence;-0.022
3.992963;3714;aron_mp4;valence;-0.022
4.034455;3714;aron_mp4;valence;-0.022
4.077466;3714;aron_mp4;valence;-0.022
4.119962;3714;aron_mp4;valence;-0.022
4.151908;3714;aron_mp4;valence;-0.022
4.195913;3714;aron_mp4;valence;-0.022
4.239309;3714;aron_mp4;valence;-0.006
4.280702;3714;aron_mp4;valence;0.007
4.315536;3714;aron_mp4;valence;0.014
4.354505;3714;aron_mp4;valence;0.016
4.397439;3714;aron_mp4;valence;0.018
4.441107;3714;aron_mp4;valence;0.023
4.472637;3714;aron_mp4;valence;0.027
4.517513;3714;aron_mp4;valence;0.038
4.557202;3714;aron_mp4;valence;0.041
4.599977;3714;aron_mp4;valence;0.041
4.632089;3714;aron_mp4;valence;0.041
4.674501;3714;aron_mp4;valence;0.041
4.717572;3714;aron_mp4;valence;0.041
4.760397;3714;aron_mp4;valence;0.041
4.792914;3714;aron_mp4;valence;0.041
4.835351;3714;aron_mp4;valence;0.041
4.878537;3714;aron_mp4;valence;0.041
4.920699;3714;aron_mp4;valence;0.041
4.952453;3714;aron_mp4;valence;0.041
4.995273;3714;aron_mp4;valence;0.041
5.037251;3714;aron_mp4;valence;0.041
5.080528;3714;aron_mp4;valence;0.041
5.112104;3714;aron_mp4;valence;0.041
5.155104;3714;aron_mp4;valence;0.041
5.196891;3714;aron_mp4;valence;0.041
5.239918;3714;aron_mp4;valence;0.041
5.273898;3714;aron_mp4;valence;0.045
5.314782;3714;aron_mp4;valence;0.045
5.357275;3714;aron_mp4;valence;0.047
5.400355;3714;aron_mp4;valence;0.047
5.431872;3714;aron_mp4;valence;0.047
5.47526;3714;aron_mp4;valence;0.047
5.517066;3714;aron_mp4;valence;0.047
5.559809;3714;aron_mp4;valence;0.047
5.59227;3714;aron_mp4;valence;0.047
5.635529;3714;aron_mp4;valence;0.047
5.677386;3714;aron_mp4;valence;0.05
5.72082;3714;aron_mp4;valence;0.052
5.75232;3714;aron_mp4;valence;0.056
5.796075;3714;aron_mp4;valence;0.059
5.837416;3714;aron_mp4;valence;0.061
5.885423;3714;aron_mp4;valence;0.065
5.914673;3714;aron_mp4;valence;0.072
5.954497;3714;aron_mp4;valence;0.074
5.997688;3714;aron_mp4;valence;0.075
6.040663;3714;aron_mp4;valence;0.102
6.072333;3714;aron_mp4;valence;0.113
6.116922;3714;aron_mp4;valence;0.124
6.157529;3714;aron_mp4;valence;0.133
6.199885;3714;aron_mp4;valence;0.14
6.232233;3714;aron_mp4;valence;0.162
6.275093;3714;aron_mp4;valence;0.176
6.317496;3714;aron_mp4;valence;0.182
6.360365;3714;aron_mp4;valence;0.183
6.392073;3714;aron_mp4;valence;0.183
6.434304;3714;aron_mp4;valence;0.183
6.47798;3714;aron_mp4;valence;0.187
6.520662;3714;aron_mp4;valence;0.191
6.552764;3714;aron_mp4;valence;0.192
6.594351;3714;aron_mp4;valence;0.192
6.637334;3714;aron_mp4;valence;0.192
6.680117;3714;aron_mp4;valence;0.192
6.71216;3714;aron_mp4;valence;0.192
6.754341;3714;aron_mp4;valence;0.192
6.797098;3714;aron_mp4;valence;0.196
6.840098;3714;aron_mp4;valence;0.205
6.87219;3714;aron_mp4;valence;0.218
6.914655;3714;aron_mp4;valence;0.223
6.957645;3714;aron_mp4;valence;0.223
7.001054;3714;aron_mp4;valence;0.225
7.032758;3714;aron_mp4;valence;0.225
7.075058;3714;aron_mp4;valence;0.227
7.117364;3714;aron_mp4;valence;0.23
7.159818;3714;aron_mp4;valence;0.232
7.193084;3714;aron_mp4;valence;0.234
7.235267;3714;aron_mp4;valence;0.243
7.277033;3714;aron_mp4;valence;0.25
7.320751;3714;aron_mp4;valence;0.272
7.352124;3714;aron_mp4;valence;0.275
7.394385;3714;aron_mp4;valence;0.277
7.437149;3714;aron_mp4;valence;0.282
7.47998;3714;aron_mp4;valence;0.286
7.512027;3714;aron_mp4;valence;0.29
7.554665;3714;aron_mp4;valence;0.29
7.596945;3714;aron_mp4;valence;0.29
7.640054;3714;aron_mp4;valence;0.29
7.673119;3714;aron_mp4;valence;0.29
7.715352;3714;aron_mp4;valence;0.29
7.758427;3714;aron_mp4;valence;0.29
7.800484;3714;aron_mp4;valence;0.29
7.831764;3714;aron_mp4;valence;0.29
7.875848;3714;aron_mp4;valence;0.29
7.917101;3714;aron_mp4;valence;0.29
7.960196;3714;aron_mp4;valence;0.29
7.992519;3714;aron_mp4;valence;0.29
8.037247;3714;aron_mp4;valence;0.29
8.077642;3714;aron_mp4;valence;0.29
8.120338;3714;aron_mp4;valence;0.29
8.152504;3714;aron_mp4;valence;0.29
8.194897;3714;aron_mp4;valence;0.29
8.237676;3714;aron_mp4;valence;0.29
8.2803;3714;aron_mp4;valence;0.29
8.311901;3714;aron_mp4;valence;0.29
8.355299;3714;aron_mp4;valence;0.29
8.397057;3714;aron_mp4;valence;0.29
8.440568;3714;aron_mp4;valence;0.29
8.471712;3714;aron_mp4;valence;0.29
8.514703;3714;aron_mp4;valence;0.29
8.557406;3714;aron_mp4;valence;0.29
8.599739;3714;aron_mp4;valence;0.284
8.631893;3714;aron_mp4;valence;0.275
8.675156;3714;aron_mp4;valence;0.268
8.717817;3714;aron_mp4;valence;0.263
8.760085;3714;aron_mp4;valence;0.257
8.791649;3714;aron_mp4;valence;0.254
8.835199;3714;aron_mp4;valence;0.245
8.877359;3714;aron_mp4;valence;0.243
8.923279;3714;aron_mp4;valence;0.237
8.952059;3714;aron_mp4;valence;0.228
8.994414;3714;aron_mp4;valence;0.219
9.037787;3714;aron_mp4;valence;0.198
9.080633;3714;aron_mp4;valence;0.194
9.111938;3714;aron_mp4;valence;0.191
9.15423;3714;aron_mp4;valence;0.187
9.197732;3714;aron_mp4;valence;0.173
9.240032;3714;aron_mp4;valence;0.165
9.272563;3714;aron_mp4;valence;0.156
9.317662;3714;aron_mp4;valence;0.133
9.358014;3714;aron_mp4;valence;0.131
9.399732;3714;aron_mp4;valence;0.131
9.431965;3714;aron_mp4;valence;0.131
9.474289;3714;aron_mp4;valence;0.129
9.517562;3714;aron_mp4;valence;0.126
9.560765;3714;aron_mp4;valence;0.124
9.592871;3714;aron_mp4;valence;0.122
9.63601;3714;aron_mp4;valence;0.099
9.677549;3714;aron_mp4;valence;0.072
9.723794;3714;aron_mp4;valence;0.039
9.751922;3714;aron_mp4;valence;0.021
9.794826;3714;aron_mp4;valence;0.014
9.838164;3714;aron_mp4;valence;0.005
9.880349;3714;aron_mp4;valence;0.002
9.91341;3714;aron_mp4;valence;-0.013
9.954663;3714;aron_mp4;valence;-0.038
9.997199;3714;aron_mp4;valence;-0.051
10.039987;3714;aron_mp4;valence;-0.063
10.071591;3714;aron_mp4;valence;-0.074
10.116661;3714;aron_mp4;valence;-0.097
10.157065;3714;aron_mp4;valence;-0.103
10.200841;3714;aron_mp4;valence;-0.105
10.23175;3714;aron_mp4;valence;-0.115
10.275212;3714;aron_mp4;valence;-0.119
10.319432;3714;aron_mp4;valence;-0.126
10.360731;3714;aron_mp4;valence;-0.132
10.392105;3714;aron_mp4;valence;-0.141
10.434505;3714;aron_mp4;valence;-0.15
10.47696;3714;aron_mp4;valence;-0.168
10.522199;3714;aron_mp4;valence;-0.191
10.551968;3714;aron_mp4;valence;-0.191
10.594551;3714;aron_mp4;valence;-0.191
10.640863;3714;aron_mp4;valence;-0.198
10.680159;3714;aron_mp4;valence;-0.202
10.715142;3714;aron_mp4;valence;-0.204
10.754921;3714;aron_mp4;valence;-0.207
10.797408;3714;aron_mp4;valence;-0.209
10.839969;3714;aron_mp4;valence;-0.215
10.871626;3714;aron_mp4;valence;-0.22
10.917566;3714;aron_mp4;valence;-0.224
10.957425;3714;aron_mp4;valence;-0.227
11.00069;3714;aron_mp4;valence;-0.231
11.031542;3714;aron_mp4;valence;-0.24
11.074492;3714;aron_mp4;valence;-0.24
11.1175;3714;aron_mp4;valence;-0.242
11.160133;3714;aron_mp4;valence;-0.245
11.192616;3714;aron_mp4;valence;-0.247
11.234351;3714;aron_mp4;valence;-0.252
11.277319;3714;aron_mp4;valence;-0.254
11.320192;3714;aron_mp4;valence;-0.254
11.352181;3714;aron_mp4;valence;-0.26
11.394939;3714;aron_mp4;valence;-0.261
11.437017;3714;aron_mp4;valence;-0.283
11.480949;3714;aron_mp4;valence;-0.305
11.512068;3714;aron_mp4;valence;-0.317
11.554348;3714;aron_mp4;valence;-0.323
11.59839;3714;aron_mp4;valence;-0.335
11.640091;3714;aron_mp4;valence;-0.339
11.672397;3714;aron_mp4;valence;-0.339
11.714619;3714;aron_mp4;valence;-0.341
11.75736;3714;aron_mp4;valence;-0.341
11.800058;3714;aron_mp4;valence;-0.344
11.832143;3714;aron_mp4;valence;-0.346
11.874841;3714;aron_mp4;valence;-0.346
11.922938;3714;aron_mp4;valence;-0.35
11.960868;3714;aron_mp4;valence;-0.353
11.99233;3714;aron_mp4;valence;-0.36
12.034599;3714;aron_mp4;valence;-0.366
12.077746;3714;aron_mp4;valence;-0.369
12.123027;3714;aron_mp4;valence;-0.375
12.152009;3714;aron_mp4;valence;-0.375
12.195292;3714;aron_mp4;valence;-0.375
12.239582;3714;aron_mp4;valence;-0.378
12.28054;3714;aron_mp4;valence;-0.382
12.320246;3714;aron_mp4;valence;-0.387
12.354489;3714;aron_mp4;valence;-0.389
12.397083;3714;aron_mp4;valence;-0.391
12.439998;3714;aron_mp4;valence;-0.395
12.472637;3714;aron_mp4;valence;-0.398
12.514291;3714;aron_mp4;valence;-0.402
12.557717;3714;aron_mp4;valence;-0.404
12.600011;3714;aron_mp4;valence;-0.404
12.632138;3714;aron_mp4;valence;-0.404
12.674812;3714;aron_mp4;valence;-0.404
12.716977;3714;aron_mp4;valence;-0.404
12.761081;3714;aron_mp4;valence;-0.404
12.791683;3714;aron_mp4;valence;-0.404
12.834981;3714;aron_mp4;valence;-0.404
12.877591;3714;aron_mp4;valence;-0.404
12.92052;3714;aron_mp4;valence;-0.404
12.952638;3714;aron_mp4;valence;-0.404
12.995015;3714;aron_mp4;valence;-0.404
13.037296;3714;aron_mp4;valence;-0.404
13.080324;3714;aron_mp4;valence;-0.404
13.112464;3714;aron_mp4;valence;-0.404
13.154692;3714;aron_mp4;valence;-0.404
13.197669;3714;aron_mp4;valence;-0.404
13.240179;3714;aron_mp4;valence;-0.404
13.272869;3714;aron_mp4;valence;-0.404
13.315197;3714;aron_mp4;valence;-0.404
13.357352;3714;aron_mp4;valence;-0.404
13.401081;3714;aron_mp4;valence;-0.404
13.43288;3714;aron_mp4;valence;-0.404
13.475238;3714;aron_mp4;valence;-0.4
13.519056;3714;aron_mp4;valence;-0.395
13.559983;3714;aron_mp4;valence;-0.393
13.592697;3714;aron_mp4;valence;-0.382
13.635658;3714;aron_mp4;valence;-0.359
13.676966;3714;aron_mp4;valence;-0.348
13.723706;3714;aron_mp4;valence;-0.319
13.751996;3714;aron_mp4;valence;-0.303
13.795109;3714;aron_mp4;valence;-0.296
13.837646;3714;aron_mp4;valence;-0.288
13.88034;3714;aron_mp4;valence;-0.281
13.912882;3714;aron_mp4;valence;-0.265
13.954446;3714;aron_mp4;valence;-0.251
13.997742;3714;aron_mp4;valence;-0.236
14.040451;3714;aron_mp4;valence;-0.211
14.071672;3714;aron_mp4;valence;-0.198
14.116844;3714;aron_mp4;valence;-0.178
14.157322;3714;aron_mp4;valence;-0.159
14.199972;3714;aron_mp4;valence;-0.144
14.231884;3714;aron_mp4;valence;-0.097
14.27456;3714;aron_mp4;valence;-0.065
14.319394;3714;aron_mp4;valence;-0.049
14.360005;3714;aron_mp4;valence;-0.031
14.391668;3714;aron_mp4;valence;-0.011
14.434935;3714;aron_mp4;valence;0.047
14.477475;3714;aron_mp4;valence;0.088
14.520582;3714;aron_mp4;valence;0.138
14.552748;3714;aron_mp4;valence;0.146
14.594862;3714;aron_mp4;valence;0.151
14.637346;3714;aron_mp4;valence;0.165
14.679838;3714;aron_mp4;valence;0.174
14.711793;3714;aron_mp4;valence;0.176
14.75441;3714;aron_mp4;valence;0.18
14.797469;3714;aron_mp4;valence;0.191
14.840398;3714;aron_mp4;valence;0.2
14.872461;3714;aron_mp4;valence;0.203
14.914548;3714;aron_mp4;valence;0.203
14.957381;3714;aron_mp4;valence;0.203
15.001289;3714;aron_mp4;valence;0.203
15.03251;3714;aron_mp4;valence;0.205
15.07501;3714;aron_mp4;valence;0.207
15.117465;3714;aron_mp4;valence;0.207
15.16075;3714;aron_mp4;valence;0.207
15.191579;3714;aron_mp4;valence;0.207
15.235293;3714;aron_mp4;valence;0.207
15.27742;3714;aron_mp4;valence;0.207
15.320182;3714;aron_mp4;valence;0.207
15.35255;3714;aron_mp4;valence;0.207
15.394878;3714;aron_mp4;valence;0.207
15.43844;3714;aron_mp4;valence;0.207
15.480372;3714;aron_mp4;valence;0.207
15.51181;3714;aron_mp4;valence;0.207
15.55504;3714;aron_mp4;valence;0.207
15.597337;3714;aron_mp4;valence;0.207
15.640406;3714;aron_mp4;valence;0.207
15.672316;3714;aron_mp4;valence;0.207
15.714527;3714;aron_mp4;valence;0.207
