TimeStamp;UserId;NameVideo;AnnoType;Value
0.016884;7150;aron_mp4;arousal;0
0.016884;7150;aron_mp4;arousal;0
0.04762;7150;aron_mp4;arousal;0
0.090568;7150;aron_mp4;arousal;0
0.122398;7150;aron_mp4;arousal;0
0.165922;7150;aron_mp4;arousal;0
0.207207;7150;aron_mp4;arousal;0
0.250277;7150;aron_mp4;arousal;0
0.28214;7150;aron_mp4;arousal;0
0.325586;7150;aron_mp4;arousal;0
0.367986;7150;aron_mp4;arousal;0
0.409994;7150;aron_mp4;arousal;0
0.441916;7150;aron_mp4;arousal;0
0.485666;7150;aron_mp4;arousal;0
0.527261;7150;aron_mp4;arousal;0
0.57026;7150;aron_mp4;arousal;0
0.602486;7150;aron_mp4;arousal;0
0.644679;7150;aron_mp4;arousal;0
0.687355;7150;aron_mp4;arousal;0
0.73005;7150;aron_mp4;arousal;0
0.766212;7150;aron_mp4;arousal;0
0.804474;7150;aron_mp4;arousal;0
0.848202;7150;aron_mp4;arousal;0
0.890851;7150;aron_mp4;arousal;0
0.922576;7150;aron_mp4;arousal;0
0.965735;7150;aron_mp4;arousal;0
1.007263;7150;aron_mp4;arousal;0
1.050392;7150;aron_mp4;arousal;0
1.082714;7150;aron_mp4;arousal;0
1.124932;7150;aron_mp4;arousal;0
1.168486;7150;aron_mp4;arousal;0
1.210394;7150;aron_mp4;arousal;0
1.242412;7150;aron_mp4;arousal;0
1.286425;7150;aron_mp4;arousal;0
1.328425;7150;aron_mp4;arousal;0
1.37114;7150;aron_mp4;arousal;0
1.402577;7150;aron_mp4;arousal;0
1.445807;7150;aron_mp4;arousal;-0.006
1.487105;7150;aron_mp4;arousal;-0.006
1.530675;7150;aron_mp4;arousal;-0.006
1.563385;7150;aron_mp4;arousal;-0.006
1.605414;7150;aron_mp4;arousal;-0.006
1.647106;7150;aron_mp4;arousal;-0.006
1.690393;7150;aron_mp4;arousal;-0.006
1.723396;7150;aron_mp4;arousal;-0.006
1.765444;7150;aron_mp4;arousal;-0.006
1.807177;7150;aron_mp4;arousal;-0.006
1.850503;7150;aron_mp4;arousal;-0.006
1.882838;7150;aron_mp4;arousal;-0.006
1.924751;7150;aron_mp4;arousal;-0.006
1.967667;7150;aron_mp4;arousal;-0.006
2.010269;7150;aron_mp4;arousal;-0.006
2.046121;7150;aron_mp4;arousal;-0.006
2.085634;7150;aron_mp4;arousal;-0.006
2.127943;7150;aron_mp4;arousal;-0.006
2.170941;7150;aron_mp4;arousal;-0.006
2.206829;7150;aron_mp4;arousal;-0.006
2.244393;7150;aron_mp4;arousal;-0.006
2.288533;7150;aron_mp4;arousal;-0.006
2.330817;7150;aron_mp4;arousal;-0.006
