TimeStamp;UserId;NameVideo;AnnoType;Value
0.0241667;6112;aron_mp4;arousal;0
0.0740208;6112;aron_mp4;arousal;0
0.1075625;6112;aron_mp4;arousal;0
0.1407708;6112;aron_mp4;arousal;0
0.1907291;6112;aron_mp4;arousal;0
0.2241875;6112;aron_mp4;arousal;0
0.2739583;6112;aron_mp4;arousal;0
0.3074375;6112;aron_mp4;arousal;0
0.3407084;6112;aron_mp4;arousal;0
0.3907709;6112;aron_mp4;arousal;0
0.4241459;6112;aron_mp4;arousal;0
0.4740627;6112;aron_mp4;arousal;0
0.5074168;6112;aron_mp4;arousal;0
0.5406877;6112;aron_mp4;arousal;0
0.5907711;6112;aron_mp4;arousal;0
0.6241461;6112;aron_mp4;arousal;0
0.6744378;6112;aron_mp4;arousal;0
0.7072087;6112;aron_mp4;arousal;0
0.7409795;6112;aron_mp4;arousal;0
0.7906046;6112;aron_mp4;arousal;0
0.8240213;6112;aron_mp4;arousal;0
0.8742505;6112;aron_mp4;arousal;0
0.9074797;6112;aron_mp4;arousal;0
0.9406464;6112;aron_mp4;arousal;0
0.9915006;6112;aron_mp4;arousal;0
1.0240839;6112;aron_mp4;arousal;0
1.0740631;6112;aron_mp4;arousal;0
1.1075631;6112;aron_mp4;arousal;0
1.1407923;6112;aron_mp4;arousal;0
1.190584;6112;aron_mp4;arousal;0
1.2239382;6112;aron_mp4;arousal;0
1.2741466;6112;aron_mp4;arousal;0
1.3074175;6112;aron_mp4;arousal;0
1.3409592;6112;aron_mp4;arousal;0
1.3905425;6112;aron_mp4;arousal;0
1.4239801;6112;aron_mp4;arousal;0
1.4739593;6112;aron_mp4;arousal;0
1.5074385;6112;aron_mp4;arousal;0
1.5406052;6112;aron_mp4;arousal;0
1.5905635;6112;aron_mp4;arousal;0
1.6238552;6112;aron_mp4;arousal;0
1.6738136;6112;aron_mp4;arousal;0
1.707147;6112;aron_mp4;arousal;0
1.7404595;6112;aron_mp4;arousal;0
1.790522;6112;aron_mp4;arousal;0
1.8239804;6112;aron_mp4;arousal;0
1.8737721;6112;aron_mp4;arousal;0
1.9070846;6112;aron_mp4;arousal;0
1.9404596;6112;aron_mp4;arousal;0
1.9907097;6112;aron_mp4;arousal;0
2.024168;6112;aron_mp4;arousal;0
2.0741264;6112;aron_mp4;arousal;0.007
2.1073764;6112;aron_mp4;arousal;0.007
2.1412306;6112;aron_mp4;arousal;0.007
2.1906057;6112;aron_mp4;arousal;0.007
2.2247099;6112;aron_mp4;arousal;0.007
2.2750224;6112;aron_mp4;arousal;0.007
2.3081474;6112;aron_mp4;arousal;0.007
2.3413558;6112;aron_mp4;arousal;0.007
2.3906475;6112;aron_mp4;arousal;0.007
2.4240433;6112;aron_mp4;arousal;0.007
2.4738559;6112;aron_mp4;arousal;0.007
2.5082309;6112;aron_mp4;arousal;0.007
2.5406268;6112;aron_mp4;arousal;0.007
2.5905643;6112;aron_mp4;arousal;0.007
2.6238977;6112;aron_mp4;arousal;0.007
2.673981;6112;aron_mp4;arousal;0.007
2.7074811;6112;aron_mp4;arousal;0.007
