TimeStamp;UserId;NameVideo;AnnoType;Value
0.020245;1800;malgioglio_mp4;valence;0
0.030361;1800;malgioglio_mp4;valence;0
0.0733;1800;malgioglio_mp4;valence;0
0.116685;1800;malgioglio_mp4;valence;0
0.147982;1800;malgioglio_mp4;valence;0
0.1901;1800;malgioglio_mp4;valence;0
0.232619;1800;malgioglio_mp4;valence;0
0.276193;1800;malgioglio_mp4;valence;0
0.307385;1800;malgioglio_mp4;valence;0
0.350713;1800;malgioglio_mp4;valence;0
0.39292;1800;malgioglio_mp4;valence;0
0.436078;1800;malgioglio_mp4;valence;0
0.467747;1800;malgioglio_mp4;valence;0
0.510928;1800;malgioglio_mp4;valence;0
0.553922;1800;malgioglio_mp4;valence;0
0.596942;1800;malgioglio_mp4;valence;0
0.628446;1800;malgioglio_mp4;valence;0
0.671542;1800;malgioglio_mp4;valence;0
0.713653;1800;malgioglio_mp4;valence;0
0.756108;1800;malgioglio_mp4;valence;0
0.787893;1800;malgioglio_mp4;valence;0
0.833439;1800;malgioglio_mp4;valence;-0.004
0.872899;1800;malgioglio_mp4;valence;-0.004
0.915767;1800;malgioglio_mp4;valence;-0.004
0.947995;1800;malgioglio_mp4;valence;-0.004
0.991343;1800;malgioglio_mp4;valence;-0.004
1.033323;1800;malgioglio_mp4;valence;-0.004
1.076061;1800;malgioglio_mp4;valence;-0.004
1.108224;1800;malgioglio_mp4;valence;-0.004
1.150932;1800;malgioglio_mp4;valence;-0.004
1.193234;1800;malgioglio_mp4;valence;-0.004
1.235848;1800;malgioglio_mp4;valence;-0.004
1.268569;1800;malgioglio_mp4;valence;-0.004
1.311049;1800;malgioglio_mp4;valence;-0.004
1.353129;1800;malgioglio_mp4;valence;-0.004
1.396372;1800;malgioglio_mp4;valence;-0.004
1.42812;1800;malgioglio_mp4;valence;-0.004
1.470883;1800;malgioglio_mp4;valence;-0.004
1.51367;1800;malgioglio_mp4;valence;-0.004
1.555807;1800;malgioglio_mp4;valence;-0.004
1.588733;1800;malgioglio_mp4;valence;-0.004
1.630844;1800;malgioglio_mp4;valence;-0.004
1.673565;1800;malgioglio_mp4;valence;-0.004
1.715972;1800;malgioglio_mp4;valence;-0.004
1.747893;1800;malgioglio_mp4;valence;-0.004
1.790132;1800;malgioglio_mp4;valence;-0.004
1.833882;1800;malgioglio_mp4;valence;-0.004
1.875572;1800;malgioglio_mp4;valence;-0.004
1.908386;1800;malgioglio_mp4;valence;-0.004
1.954093;1800;malgioglio_mp4;valence;-0.004
1.993775;1800;malgioglio_mp4;valence;-0.004
2.035366;1800;malgioglio_mp4;valence;-0.004
2.067376;1800;malgioglio_mp4;valence;-0.004
2.110622;1800;malgioglio_mp4;valence;-0.004
2.153805;1800;malgioglio_mp4;valence;-0.004
2.195765;1800;malgioglio_mp4;valence;-0.004
2.227496;1800;malgioglio_mp4;valence;-0.004
2.270964;1800;malgioglio_mp4;valence;-0.004
2.314166;1800;malgioglio_mp4;valence;-0.004
2.355394;1800;malgioglio_mp4;valence;-0.004
2.38764;1800;malgioglio_mp4;valence;-0.004
2.430088;1800;malgioglio_mp4;valence;-0.004
2.473811;1800;malgioglio_mp4;valence;-0.004
2.51603;1800;malgioglio_mp4;valence;-0.004
2.547842;1800;malgioglio_mp4;valence;-0.004
2.590519;1800;malgioglio_mp4;valence;-0.004
2.632879;1800;malgioglio_mp4;valence;-0.004
2.679271;1800;malgioglio_mp4;valence;-0.004
2.712863;1800;malgioglio_mp4;valence;-0.002
2.750056;1800;malgioglio_mp4;valence;0.021
2.793442;1800;malgioglio_mp4;valence;0.067
2.836346;1800;malgioglio_mp4;valence;0.083
2.872907;1800;malgioglio_mp4;valence;0.11
2.910478;1800;malgioglio_mp4;valence;0.121
2.953353;1800;malgioglio_mp4;valence;0.145
2.996261;1800;malgioglio_mp4;valence;0.176
3.027615;1800;malgioglio_mp4;valence;0.194
3.073676;1800;malgioglio_mp4;valence;0.211
3.113506;1800;malgioglio_mp4;valence;0.212
3.15562;1800;malgioglio_mp4;valence;0.212
3.188572;1800;malgioglio_mp4;valence;0.212
3.2302;1800;malgioglio_mp4;valence;0.212
3.27365;1800;malgioglio_mp4;valence;0.212
3.315881;1800;malgioglio_mp4;valence;0.212
3.347588;1800;malgioglio_mp4;valence;0.212
3.390476;1800;malgioglio_mp4;valence;0.212
3.4333;1800;malgioglio_mp4;valence;0.212
3.47847;1800;malgioglio_mp4;valence;0.212
3.507862;1800;malgioglio_mp4;valence;0.212
3.550058;1800;malgioglio_mp4;valence;0.212
3.596115;1800;malgioglio_mp4;valence;0.214
3.636357;1800;malgioglio_mp4;valence;0.207
3.673284;1800;malgioglio_mp4;valence;0.167
3.710441;1800;malgioglio_mp4;valence;0.143
3.753841;1800;malgioglio_mp4;valence;0.079
3.796709;1800;malgioglio_mp4;valence;-0.104
3.827479;1800;malgioglio_mp4;valence;-0.208
3.876069;1800;malgioglio_mp4;valence;-0.274
3.913556;1800;malgioglio_mp4;valence;-0.35
3.956011;1800;malgioglio_mp4;valence;-0.388
3.988875;1800;malgioglio_mp4;valence;-0.525
4.030261;1800;malgioglio_mp4;valence;-0.543
4.077694;1800;malgioglio_mp4;valence;-0.577
4.115555;1800;malgioglio_mp4;valence;-0.607
4.147611;1800;malgioglio_mp4;valence;-0.621
4.190429;1800;malgioglio_mp4;valence;-0.685
4.233609;1800;malgioglio_mp4;valence;-0.71
4.276827;1800;malgioglio_mp4;valence;-0.714
4.30773;1800;malgioglio_mp4;valence;-0.716
4.351132;1800;malgioglio_mp4;valence;-0.716
4.392885;1800;malgioglio_mp4;valence;-0.729
4.43599;1800;malgioglio_mp4;valence;-0.759
4.472229;1800;malgioglio_mp4;valence;-0.767
4.510574;1800;malgioglio_mp4;valence;-0.767
4.55343;1800;malgioglio_mp4;valence;-0.767
4.595484;1800;malgioglio_mp4;valence;-0.767
4.628286;1800;malgioglio_mp4;valence;-0.767
