frame, timestamp, x_0, x_16, y_21, y_8
202, 8.040, 336.0, 439.8, 157.9, 246.2
203, 8.080, 335.3, 439.6, 157.0, 246.3
204, 8.120, 334.6, 439.5, 156.2, 246.3
205, 8.160, 334.1, 438.8, 155.9, 245.9
206, 8.200, 333.8, 439.2, 155.5, 245.9
207, 8.240, 333.6, 439.4, 155.6, 246.3
208, 8.280, 333.5, 439.2, 155.6, 246.6
209, 8.320, 333.4, 439.2, 155.6, 246.5
210, 8.360, 333.1, 439.1, 155.2, 246.5
211, 8.400, 332.4, 438.3, 154.2, 246.0
212, 8.440, 331.8, 437.3, 152.4, 244.3
213, 8.480, 331.4, 436.2, 149.8, 241.3
214, 8.520, 330.8, 434.8, 146.4, 237.3
215, 8.560, 330.4, 434.1, 142.3, 232.8
216, 8.600, 329.8, 434.7, 138.5, 229.3
217, 8.640, 330.8, 436.2, 135.3, 226.8
218, 8.680, 332.9, 436.0, 132.2, 224.7
219, 8.720, 333.7, 436.3, 131.4, 223.4
220, 8.760, 333.3, 435.6, 130.4, 221.5
221, 8.800, 332.1, 435.8, 128.4, 220.5
222, 8.840, 332.0, 434.4, 127.6, 221.2
223, 8.880, 330.9, 434.2, 126.8, 220.8
224, 8.920, 331.6, 435.2, 126.3, 219.0
225, 8.960, 332.4, 435.9, 126.7, 217.8
226, 9.000, 333.0, 436.8, 126.2, 217.4
227, 9.040, 332.9, 436.7, 125.4, 217.8
228, 9.080, 333.0, 436.9, 125.6, 218.6
229, 9.120, 333.4, 438.0, 125.8, 219.4
230, 9.160, 333.5, 439.0, 125.7, 220.2
231, 9.200, 333.8, 439.9, 126.3, 220.6
232, 9.240, 334.6, 440.7, 125.7, 220.9
233, 9.280, 336.4, 441.5, 126.0, 220.6
234, 9.320, 337.9, 443.8, 126.3, 220.4
235, 9.360, 338.6, 444.6, 126.6, 220.4
236, 9.400, 338.6, 444.3, 126.5, 220.2
237, 9.440, 338.4, 443.9, 127.3, 220.2
238, 9.480, 338.6, 444.0, 127.5, 220.4
239, 9.520, 338.7, 444.3, 128.7, 221.0
240, 9.560, 338.9, 444.4, 128.2, 221.2
241, 9.600, 339.1, 444.6, 127.3, 222.0
242, 9.640, 339.2, 444.6, 126.6, 221.3
243, 9.680, 339.5, 445.1, 125.8, 221.1
244, 9.720, 340.0, 445.6, 125.3, 221.8
245, 9.760, 340.5, 446.4, 125.3, 221.9
246, 9.800, 340.8, 446.9, 125.4, 221.8
247, 9.840, 340.8, 446.7, 125.6, 222.1
248, 9.880, 340.9, 446.8, 125.7, 222.5
249, 9.920, 340.7, 446.4, 126.5, 223.0
250, 9.960, 339.9, 445.9, 126.9, 223.4
251, 10.000, 339.3, 445.4, 127.0, 224.3
252, 10.040, 338.7, 444.7, 127.4, 225.1
253, 10.080, 338.3, 444.1, 127.4, 225.5
254, 10.120, 337.2, 443.4, 128.3, 226.0
255, 10.160, 336.8, 443.1, 129.0, 226.9
256, 10.200, 336.0, 442.2, 129.8, 226.7
257, 10.240, 335.1, 441.0, 130.1, 225.8
258, 10.280, 334.4, 440.1, 130.9, 226.6
259, 10.320, 334.1, 439.1, 131.9, 227.9
260, 10.360, 334.0, 438.8, 132.5, 227.6
261, 10.400, 334.3, 439.0, 132.9, 227.0
262, 10.440, 334.3, 439.4, 132.8, 226.7
263, 10.480, 334.9, 439.9, 132.3, 226.7
264, 10.520, 335.7, 440.7, 131.9, 227.2
265, 10.560, 336.4, 441.8, 131.5, 227.9
266, 10.600, 336.8, 442.5, 131.6, 228.0
267, 10.640, 337.6, 443.0, 131.9, 227.5
268, 10.680, 338.1, 443.2, 132.2, 227.0
269, 10.720, 338.5, 443.8, 132.6, 226.8
