frame, timestamp, x_0, x_16, y_21, y_8
118, 4.677, 465.7, 630.2, 317.1, 475.2
119, 4.717, 464.8, 628.5, 317.0, 477.0
120, 4.757, 464.3, 626.2, 316.6, 479.7
121, 4.797, 464.6, 627.7, 315.5, 481.1
122, 4.837, 464.3, 627.4, 315.5, 481.5
123, 4.877, 464.0, 626.6, 315.6, 481.5
124, 4.917, 464.8, 626.8, 315.6, 481.3
125, 4.957, 465.3, 627.4, 316.2, 482.1
126, 4.997, 465.6, 627.5, 317.0, 483.2
127, 5.037, 466.5, 628.0, 317.6, 484.0
128, 5.077, 466.7, 628.0, 318.6, 483.7
129, 5.117, 466.8, 628.2, 318.9, 481.3
130, 5.157, 467.2, 628.6, 318.5, 480.8
131, 5.197, 467.5, 628.6, 317.4, 481.0
132, 5.236, 468.2, 628.9, 317.9, 478.9
133, 5.276, 468.4, 629.3, 315.7, 475.0
134, 5.316, 468.1, 630.2, 310.8, 471.3
135, 5.356, 466.7, 633.0, 302.6, 468.9
136, 5.396, 465.7, 634.5, 294.9, 466.0
137, 5.436, 464.8, 634.9, 287.5, 461.2
138, 5.476, 464.3, 633.8, 281.9, 459.0
139, 5.516, 464.4, 629.6, 279.5, 455.6
140, 5.556, 463.8, 625.2, 279.3, 452.0
141, 5.596, 462.9, 624.0, 280.4, 451.2
142, 5.636, 462.0, 623.3, 282.4, 452.3
143, 5.676, 461.3, 622.4, 285.5, 454.2
144, 5.716, 460.3, 622.0, 288.6, 456.2
145, 5.756, 459.9, 621.8, 292.2, 459.1
146, 5.796, 460.0, 621.6, 297.4, 463.3
147, 5.836, 458.7, 622.0, 304.6, 468.5
148, 5.876, 457.4, 620.8, 312.0, 474.4
149, 5.916, 457.3, 618.4, 318.7, 480.5
150, 5.956, 456.8, 617.4, 325.1, 484.5
151, 5.996, 457.0, 617.4, 329.1, 486.6
152, 6.036, 458.2, 616.7, 332.7, 485.9
153, 6.076, 457.9, 616.2, 331.7, 485.0
154, 6.116, 457.4, 616.4, 330.1, 484.2
155, 6.156, 457.3, 616.8, 327.3, 483.5
156, 6.196, 456.6, 617.0, 324.9, 483.3
157, 6.236, 456.3, 617.2, 324.1, 482.9
158, 6.276, 456.0, 617.2, 323.6, 482.4
159, 6.316, 455.9, 617.3, 322.6, 482.3
160, 6.356, 456.1, 617.1, 320.6, 482.1
161, 6.396, 456.2, 616.8, 318.8, 481.4
162, 6.436, 456.5, 617.3, 318.0, 480.8
163, 6.476, 456.7, 617.7, 318.4, 480.8
164, 6.516, 456.9, 618.1, 319.4, 480.9
165, 6.556, 457.0, 618.6, 320.7, 481.4
166, 6.596, 457.6, 619.1, 321.7, 481.6
167, 6.636, 458.2, 619.1, 323.0, 481.4
168, 6.676, 459.3, 618.9, 324.2, 481.5
169, 6.715, 460.0, 619.0, 324.9, 482.2
170, 6.755, 460.3, 619.2, 324.8, 483.2
171, 6.795, 460.4, 620.0, 323.2, 483.9
172, 6.835, 460.6, 621.2, 320.4, 483.4
173, 6.875, 461.4, 622.1, 316.7, 482.3
174, 6.915, 461.8, 622.3, 313.1, 481.7
175, 6.955, 463.2, 622.4, 310.4, 480.5
176, 6.995, 463.1, 622.0, 309.8, 479.7
177, 7.035, 461.4, 621.4, 309.8, 478.4
178, 7.075, 460.3, 621.8, 310.6, 476.9
179, 7.115, 460.6, 622.4, 312.2, 476.8
180, 7.155, 460.4, 622.9, 313.1, 477.7
181, 7.195, 460.2, 621.9, 312.3, 477.7
182, 7.235, 459.1, 619.2, 310.4, 476.0
183, 7.275, 459.3, 619.6, 306.6, 476.0
184, 7.315, 457.9, 617.0, 304.4, 476.0
185, 7.355, 457.4, 616.6, 303.1, 474.7
186, 7.395, 457.5, 616.8, 303.2, 474.8
187, 7.435, 457.9, 617.6, 304.2, 477.0
188, 7.475, 458.8, 620.4, 305.3, 476.9
189, 7.515, 459.5, 621.9, 306.7, 477.5
190, 7.555, 459.5, 622.5, 309.2, 478.3
191, 7.595, 459.5, 622.7, 313.3, 479.6
192, 7.635, 459.3, 622.6, 317.9, 480.5
193, 7.675, 458.9, 622.9, 321.7, 481.9
194, 7.715, 458.8, 623.6, 323.7, 482.5
195, 7.755, 459.1, 623.6, 324.4, 482.8
196, 7.795, 459.6, 623.5, 324.2, 482.0
197, 7.835, 460.4, 623.4, 322.7, 481.1
198, 7.875, 461.1, 623.5, 320.8, 480.1
199, 7.915, 462.1, 623.9, 319.6, 479.2
200, 7.955, 463.6, 624.9, 319.6, 479.0
201, 7.995, 464.2, 626.3, 320.2, 479.3
202, 8.035, 464.8, 627.6, 321.7, 479.5
203, 8.075, 465.2, 628.4, 324.2, 480.0
204, 8.115, 465.3, 629.0, 327.1, 481.0
205, 8.155, 465.6, 629.3, 328.5, 482.0
206, 8.195, 466.2, 629.2, 329.3, 482.5
207, 8.234, 466.6, 629.4, 329.9, 482.6
208, 8.274, 467.1, 629.1, 329.8, 482.4
209, 8.314, 467.8, 628.7, 330.3, 481.7
210, 8.354, 467.8, 629.2, 330.4, 481.9
211, 8.394, 467.5, 630.0, 330.2, 482.3
212, 8.434, 466.9, 630.6, 329.4, 482.3
213, 8.474, 466.5, 630.5, 328.1, 482.1
214, 8.514, 466.1, 629.9, 327.1, 481.7
215, 8.554, 465.5, 629.0, 326.2, 481.5
216, 8.594, 465.1, 628.0, 325.5, 481.7
217, 8.634, 465.0, 626.9, 323.1, 482.5
218, 8.674, 466.7, 625.8, 321.3, 480.8
219, 8.714, 466.5, 625.3, 320.1, 479.8
220, 8.754, 465.5, 625.3, 320.2, 480.8
221, 8.794, 464.9, 625.6, 320.7, 482.6
222, 8.834, 464.1, 625.9, 321.0, 482.3
223, 8.874, 463.9, 626.1, 321.0, 482.0
224, 8.914, 463.6, 626.3, 320.7, 481.5
225, 8.954, 463.5, 626.0, 320.3, 481.0
226, 8.994, 463.5, 625.5, 320.5, 479.9
227, 9.034, 462.9, 624.8, 320.9, 479.7
228, 9.074, 462.2, 623.6, 321.5, 480.3
229, 9.114, 461.1, 622.4, 321.3, 481.5
230, 9.154, 460.3, 621.2, 320.9, 481.4
231, 9.194, 460.4, 621.0, 320.6, 481.6
232, 9.234, 461.8, 621.0, 322.4, 480.7
233, 9.274, 461.5, 621.3, 323.9, 481.3
234, 9.314, 461.7, 622.7, 325.6, 482.3
235, 9.354, 461.7, 623.4, 326.5, 482.6
236, 9.394, 461.8, 623.8, 326.8, 482.6
237, 9.434, 461.3, 623.7, 327.3, 483.3
238, 9.474, 460.9, 623.2, 327.2, 483.9
239, 9.514, 461.8, 621.9, 327.9, 483.2
240, 9.554, 461.0, 621.8, 326.0, 482.8
241, 9.594, 461.0, 622.5, 323.7, 482.8
242, 9.634, 460.5, 623.0, 322.7, 482.0
243, 9.674, 460.5, 623.4, 322.0, 481.5
244, 9.713, 460.4, 623.2, 322.3, 481.3
245, 9.753, 460.2, 622.6, 323.1, 481.2
246, 9.793, 460.0, 621.9, 324.0, 481.2
247, 9.833, 459.6, 621.1, 324.6, 481.2
248, 9.873, 459.3, 619.9, 325.2, 481.1
249, 9.913, 459.1, 619.1, 325.2, 481.4
250, 9.953, 459.3, 619.5, 324.5, 481.4
251, 9.993, 459.7, 620.1, 323.2, 480.6
252, 10.033, 460.3, 621.1, 322.1, 479.9
253, 10.073, 460.7, 621.9, 321.5, 479.6
254, 10.113, 461.2, 622.3, 321.6, 479.5
255, 10.153, 461.7, 621.8, 322.3, 479.2
256, 10.193, 461.7, 620.5, 323.1, 480.1
257, 10.233, 461.5, 619.8, 323.7, 481.3
258, 10.273, 461.4, 619.9, 323.5, 482.3
259, 10.313, 461.4, 620.1, 322.5, 482.3
260, 10.353, 461.8, 620.5, 321.7, 481.2
261, 10.393, 461.9, 621.0, 320.8, 480.5
262, 10.433, 461.7, 620.8, 320.4, 479.8
263, 10.473, 461.5, 620.6, 320.3, 479.3
264, 10.513, 461.1, 620.2, 320.7, 480.2
265, 10.553, 461.8, 624.8, 320.8, 481.3
266, 10.593, 461.8, 625.6, 320.9, 481.1
267, 10.633, 462.0, 626.0, 321.3, 480.9
268, 10.673, 462.0, 626.1, 321.6, 480.8
269, 10.713, 461.7, 625.8, 322.0, 481.0
270, 10.753, 461.4, 625.6, 322.0, 481.2
271, 10.793, 461.1, 625.2, 322.0, 481.3
272, 10.833, 460.7, 624.6, 321.7, 480.8
273, 10.873, 460.1, 624.3, 321.7, 481.6
274, 10.913, 460.3, 623.7, 322.1, 481.7
275, 10.953, 460.7, 623.5, 322.9, 481.6
276, 10.993, 460.6, 623.3, 323.7, 482.4
277, 11.033, 460.4, 623.1, 323.9, 483.6
278, 11.073, 460.4, 623.5, 323.8, 484.3
279, 11.113, 460.2, 624.3, 323.6, 482.7
280, 11.153, 460.2, 624.3, 323.2, 482.4
281, 11.192, 460.4, 624.2, 322.6, 482.1
282, 11.232, 460.5, 624.1, 322.5, 482.0
283, 11.272, 460.3, 623.8, 322.8, 481.9
284, 11.312, 460.3, 623.7, 323.5, 482.1
285, 11.352, 460.3, 623.6, 323.7, 482.5
286, 11.392, 460.3, 623.8, 323.9, 482.5
287, 11.432, 460.5, 624.1, 323.6, 482.5
288, 11.472, 460.9, 624.9, 323.5, 482.8
289, 11.512, 461.2, 622.5, 324.1, 483.0
290, 11.552, 461.0, 622.6, 324.4, 483.2
291, 11.592, 462.1, 624.5, 325.1, 483.7
292, 11.632, 462.5, 626.4, 325.1, 483.9
293, 11.672, 463.4, 626.3, 327.4, 483.8
294, 11.712, 464.5, 626.2, 329.0, 484.2
295, 11.752, 463.9, 626.7, 329.0, 484.5
296, 11.792, 464.1, 627.5, 327.5, 484.8
297, 11.832, 464.5, 628.1, 327.0, 484.2
298, 11.872, 464.6, 628.3, 326.6, 483.8
299, 11.912, 464.8, 628.5, 326.5, 482.9
300, 11.952, 464.9, 628.2, 326.4, 481.9
301, 11.992, 465.1, 628.0, 326.3, 481.7
302, 12.032, 465.2, 627.9, 326.1, 481.6
303, 12.072, 465.6, 627.6, 325.4, 481.8
304, 12.112, 466.0, 627.5, 324.9, 481.7
305, 12.152, 466.2, 627.8, 324.7, 481.9
306, 12.192, 466.6, 628.1, 324.6, 481.9
307, 12.232, 466.9, 628.8, 324.6, 482.1
308, 12.272, 467.2, 629.3, 324.9, 482.3
309, 12.312, 467.3, 629.8, 325.1, 482.8
310, 12.352, 467.5, 630.0, 324.3, 483.3
311, 12.392, 467.9, 629.8, 323.3, 483.0
312, 12.432, 468.2, 629.9, 323.0, 481.9
313, 12.472, 468.1, 629.9, 323.5, 482.0
314, 12.512, 467.9, 629.9, 324.5, 482.9
315, 12.552, 467.7, 629.9, 325.6, 483.8
316, 12.592, 467.6, 629.8, 325.8, 484.4
317, 12.632, 468.7, 630.1, 326.4, 483.7
318, 12.672, 469.9, 629.1, 322.6, 483.2
319, 12.711, 469.3, 628.9, 320.1, 481.5
320, 12.751, 468.4, 629.0, 319.8, 480.5
321, 12.791, 468.2, 629.0, 319.9, 480.7
322, 12.831, 467.6, 628.9, 320.4, 481.2
323, 12.871, 467.0, 628.6, 321.2, 482.4
324, 12.911, 466.4, 628.8, 322.2, 484.0
325, 12.951, 466.4, 629.1, 323.1, 484.0
326, 12.991, 466.5, 629.3, 324.5, 484.8
327, 13.031, 466.5, 629.4, 324.7, 484.8
328, 13.071, 466.6, 629.6, 324.6, 485.0
329, 13.111, 466.7, 629.7, 322.8, 484.8
330, 13.151, 466.7, 629.3, 321.3, 483.8
331, 13.191, 466.5, 628.9, 320.5, 483.1
332, 13.231, 466.3, 628.2, 320.7, 483.2
333, 13.271, 466.2, 627.7, 321.9, 483.9
334, 13.311, 465.7, 627.5, 323.5, 484.6
335, 13.351, 465.6, 627.4, 324.9, 485.2
336, 13.391, 466.0, 627.6, 326.3, 485.5
337, 13.431, 467.1, 628.1, 330.1, 485.0
338, 13.471, 467.4, 628.7, 332.0, 485.8
339, 13.511, 466.3, 628.9, 332.2, 486.4
340, 13.551, 466.0, 628.8, 330.6, 486.2
341, 13.591, 465.8, 628.4, 326.2, 485.5
342, 13.631, 465.7, 627.9, 322.9, 484.2
343, 13.671, 465.1, 627.6, 321.8, 483.7
344, 13.711, 464.7, 627.2, 322.7, 483.7
345, 13.751, 464.4, 627.1, 324.2, 483.6
346, 13.791, 464.0, 626.8, 326.1, 483.9
347, 13.831, 463.7, 626.8, 327.6, 484.3
348, 13.871, 463.3, 626.6, 328.4, 485.0
349, 13.911, 463.0, 626.2, 329.0, 485.3
350, 13.951, 462.9, 625.8, 329.0, 485.6
351, 13.991, 463.2, 625.4, 329.5, 485.6
352, 14.031, 463.9, 625.2, 330.0, 485.5
353, 14.071, 463.6, 624.8, 330.1, 485.6
354, 14.111, 463.0, 625.1, 330.1, 485.6
355, 14.151, 463.0, 625.4, 330.3, 485.5
356, 14.190, 463.0, 625.6, 330.0, 485.2
357, 14.230, 462.8, 625.7, 328.9, 484.7
358, 14.270, 462.8, 625.6, 328.1, 484.3
359, 14.310, 462.5, 625.7, 327.4, 484.0
360, 14.350, 462.1, 625.5, 327.0, 484.0
361, 14.390, 462.0, 625.7, 326.9, 484.0
362, 14.430, 461.9, 625.2, 327.0, 484.3
363, 14.470, 461.7, 624.3, 326.1, 484.9
364, 14.510, 462.2, 623.7, 323.1, 484.2
365, 14.550, 462.9, 623.6, 317.5, 481.6
366, 14.590, 464.9, 623.8, 312.0, 476.7
367, 14.630, 467.6, 623.3, 306.3, 472.5
368, 14.670, 467.1, 622.3, 298.8, 468.2
369, 14.710, 466.6, 622.1, 290.0, 462.6
370, 14.750, 466.2, 629.6, 280.4, 454.1
371, 14.790, 464.7, 626.6, 274.9, 446.2
372, 14.830, 462.6, 622.2, 272.5, 439.1
373, 14.870, 460.6, 618.2, 270.3, 432.9
374, 14.910, 458.3, 615.0, 268.7, 427.5
375, 14.950, 455.7, 611.3, 268.6, 424.2
376, 14.990, 452.9, 608.3, 268.8, 423.7
377, 15.030, 450.4, 606.4, 269.4, 424.5
378, 15.070, 447.5, 605.4, 270.3, 427.1
379, 15.110, 444.4, 604.5, 272.0, 430.0
380, 15.150, 441.1, 603.6, 274.3, 432.8
381, 15.190, 437.6, 602.9, 276.6, 434.8
382, 15.230, 433.2, 601.2, 278.4, 437.3
383, 15.270, 398.3, 582.0, 281.7, 441.3
384, 15.310, 410.3, 594.0, 284.2, 441.0
385, 15.350, 396.8, 588.0, 285.4, 441.2
386, 15.390, 413.5, 589.8, 285.9, 442.5
387, 15.430, 394.0, 587.6, 286.0, 442.5
388, 15.470, 409.4, 592.3, 287.1, 443.8
389, 15.510, 425.3, 594.8, 287.4, 445.0
390, 15.550, 429.8, 598.0, 288.0, 445.5
